# wl	flux	err
4.045000000000000000e+03	9.150386548856214997e-16	9.434567823535967108e-18
4.046000000000000000e+03	9.071842823418190897e-16	9.246983675993784570e-18
4.047000000000000000e+03	9.704499965423938805e-16	1.113698939180581774e-17
4.048000000000000000e+03	9.718441252862205066e-16	9.846170723121096991e-18
4.049000000000000000e+03	1.007765594275977751e-15	8.445485416290728010e-18
4.050000000000000000e+03	1.029228241085622769e-15	7.110342906174531396e-18
4.051000000000000000e+03	1.012609800722852907e-15	6.087504644251308007e-18
4.052000000000000000e+03	1.014472734779901492e-15	7.555890657200812327e-18
4.053000000000000000e+03	1.036356941635044290e-15	9.646319030741537403e-18
4.054000000000000000e+03	9.625625842813519889e-16	1.127974704365429170e-17
4.055000000000000000e+03	9.781482230596526886e-16	1.255350874125657564e-17
4.056000000000000000e+03	1.031276016878268540e-15	1.204761924559867458e-17
4.057000000000000000e+03	9.929139644226945029e-16	1.165950514303512007e-17
4.058000000000000000e+03	1.006370791468145163e-15	1.071186869547859828e-17
4.059000000000000000e+03	1.006278992808099328e-15	1.046790415033850356e-17
4.060000000000000000e+03	1.041105596425107275e-15	1.035613147974280148e-17
4.061000000000000000e+03	1.080292374965394067e-15	9.114593924380156337e-18
4.062000000000000000e+03	1.043261340154804754e-15	9.896242465751394084e-18
4.063000000000000000e+03	9.900159210388917568e-16	9.061664904207172210e-18
4.064000000000000000e+03	9.924141034442595406e-16	8.002062275901320588e-18
4.065000000000000000e+03	1.002570689959161374e-15	2.037372330715645417e-17
4.066000000000000000e+03	9.795584443357928932e-16	1.117114882770678274e-16
4.067000000000000000e+03	1.260029999797502646e-15	1.355603852788052190e-16
4.068000000000000000e+03	2.362823963366994897e-15	1.339848207889568798e-16
4.069000000000000000e+03	1.299349472069120425e-15	1.344988934364306186e-16
4.070000000000000000e+03	1.026730884591731605e-15	1.055406267807584935e-16
4.071000000000000000e+03	9.245144466980555377e-16	2.069330789951034637e-17
4.072000000000000000e+03	9.834418969514751497e-16	1.072400684716500869e-17
4.073000000000000000e+03	1.000856017418570015e-15	1.471859559239417440e-17
4.074000000000000000e+03	9.907512114975585102e-16	3.535762618387826327e-17
4.075000000000000000e+03	1.194539878509873800e-15	3.883480334000153622e-17
4.076000000000000000e+03	1.326344438321866808e-15	3.976768742336422207e-17
4.077000000000000000e+03	9.766781317611034417e-16	4.154448661369585135e-17
4.078000000000000000e+03	9.548568509143624374e-16	2.722653712223459310e-17
4.079000000000000000e+03	9.592606199568252662e-16	1.118604983621954065e-17
4.080000000000000000e+03	1.024273861550533988e-15	1.063318538631579887e-17
4.081000000000000000e+03	1.045109934972750129e-15	8.339978083352499508e-18
4.082000000000000000e+03	1.015264812388446958e-15	7.579623824174931210e-18
4.083000000000000000e+03	9.982260372211295596e-16	7.568811572479365057e-18
4.084000000000000000e+03	1.022209000827682606e-15	1.030786971378565553e-17
4.085000000000000000e+03	1.073324958555934251e-15	1.020131990541067717e-17
4.086000000000000000e+03	1.091742626255539763e-15	8.725822698827059425e-18
4.087000000000000000e+03	1.079330040222458105e-15	8.567424057804214419e-18
4.088000000000000000e+03	1.090026744301884998e-15	8.536267727458112946e-18
4.089000000000000000e+03	1.124501927140978238e-15	9.430895991074746108e-18
4.090000000000000000e+03	1.139432689994477547e-15	8.824040657139629835e-18
4.091000000000000000e+03	1.140790921311258773e-15	1.127882362551340810e-17
4.092000000000000000e+03	1.097141016127219056e-15	1.480411138065162456e-17
4.093000000000000000e+03	1.218182231281964051e-15	1.880787580902064140e-17
4.094000000000000000e+03	1.275510529830393718e-15	2.138408753286309717e-17
4.095000000000000000e+03	1.353282066933406369e-15	3.031530619038489357e-17
4.096000000000000000e+03	1.468579818452005156e-15	5.857518851064764349e-17
4.097000000000000000e+03	1.773207759728912963e-15	1.276389470057424850e-16
4.098000000000000000e+03	2.261484769701131909e-15	2.408634530774848395e-16
4.099000000000000000e+03	3.551066108215794484e-15	2.922080786124323908e-16
4.100000000000000000e+03	5.313183264929474544e-15	2.985416119891437073e-16
4.101000000000000000e+03	3.307361893371237528e-15	3.191311675501146153e-16
4.102000000000000000e+03	1.887230452123711000e-15	2.925833302337966839e-16
4.103000000000000000e+03	1.823445773451307137e-15	1.157764755171152085e-16
4.104000000000000000e+03	2.141391268080168583e-15	4.713640560510457085e-17
4.105000000000000000e+03	2.175937024633546653e-15	5.517742484269325818e-17
4.106000000000000000e+03	1.812152941785044253e-15	6.669697158518216157e-17
4.107000000000000000e+03	1.525047694281786935e-15	5.761196313801805867e-17
4.108000000000000000e+03	1.358996876975814121e-15	3.935639054687916285e-17
4.109000000000000000e+03	1.218793918852328389e-15	2.520478697957538535e-17
4.110000000000000000e+03	1.171269188559005284e-15	1.731350291281046402e-17
4.111000000000000000e+03	1.114908360836961212e-15	1.168248456690158151e-17
4.112000000000000000e+03	1.077993603452384802e-15	9.180042649799122783e-18
4.113000000000000000e+03	1.108399602855529846e-15	8.913581816021565032e-18
4.114000000000000000e+03	1.096905874278387971e-15	9.108078136778530888e-18
4.115000000000000000e+03	1.046696928605122331e-15	9.212847464416011369e-18
4.116000000000000000e+03	1.066335914054413568e-15	9.177716611573708983e-18
4.117000000000000000e+03	1.099796005147305942e-15	8.569584262691358925e-18
4.118000000000000000e+03	1.057215179887924490e-15	9.572253676876917554e-18
4.119000000000000000e+03	1.093126705402118570e-15	1.611682653362907624e-17
4.120000000000000000e+03	1.179263512159776633e-15	1.682656042373603797e-17
4.121000000000000000e+03	1.145696186235436598e-15	1.662878764479939543e-17
4.122000000000000000e+03	1.089399218116731115e-15	1.704537622084303676e-17
4.123000000000000000e+03	1.045621361527648638e-15	1.012893118651321607e-17
4.124000000000000000e+03	1.092503749170552219e-15	7.392191248775894216e-18
4.125000000000000000e+03	1.110822796597901920e-15	7.672941952779030927e-18
4.126000000000000000e+03	1.101931848869269658e-15	9.425662344154739267e-18
4.127000000000000000e+03	1.044779168186319776e-15	9.198841561514688994e-18
4.128000000000000000e+03	1.028905827246103492e-15	7.700895560021945935e-18
4.129000000000000000e+03	1.033002247465370793e-15	6.295308950103536404e-18
4.130000000000000000e+03	1.047637938486017733e-15	7.590711948170283435e-18
4.131000000000000000e+03	1.054833064028465203e-15	1.087283456820303160e-17
4.132000000000000000e+03	9.980655227965810162e-16	1.174289300541442509e-17
4.133000000000000000e+03	1.044908483001621198e-15	1.237123793675159860e-17
4.134000000000000000e+03	1.008402617504045377e-15	1.190878104243366720e-17
4.135000000000000000e+03	1.076598622669033794e-15	9.061952159876808341e-18
4.136000000000000000e+03	1.039860682055891796e-15	8.477656712312640073e-18
4.137000000000000000e+03	1.068341217127901902e-15	7.359056092389153125e-18
4.138000000000000000e+03	1.091285540428432964e-15	6.882417807609447126e-18
4.139000000000000000e+03	1.077623868068819436e-15	6.493893673469095446e-18
4.140000000000000000e+03	1.096153299582924379e-15	8.742266014877552789e-18
4.141000000000000000e+03	1.117619742440119987e-15	1.019395184428048449e-17
4.142000000000000000e+03	1.021549424273947124e-15	1.065673807914720003e-17
4.143000000000000000e+03	1.053784531918748460e-15	1.087913654182332909e-17
4.144000000000000000e+03	1.104811412517984887e-15	9.857861750170109241e-18
4.145000000000000000e+03	1.094533140317311495e-15	8.265992694914450658e-18
4.146000000000000000e+03	1.076740925592209370e-15	8.198878764934201132e-18
4.147000000000000000e+03	1.055874690904814269e-15	7.084098119548996827e-18
4.148000000000000000e+03	1.046559557308930267e-15	6.051824789470158006e-18
4.149000000000000000e+03	1.062393113177866129e-15	6.548395545450424079e-18
4.150000000000000000e+03	1.069453271255388764e-15	7.619447880839733906e-18
4.151000000000000000e+03	1.071346582102338539e-15	7.504025232117426053e-18
4.152000000000000000e+03	1.081962356011178379e-15	6.832520878997051185e-18
4.153000000000000000e+03	1.081450593067746095e-15	6.872536316934095007e-18
4.154000000000000000e+03	1.084528437643830030e-15	6.902564037912396658e-18
4.155000000000000000e+03	1.112141487028589040e-15	6.629597643702337794e-18
4.156000000000000000e+03	1.102459505082852938e-15	6.379425150473308931e-18
4.157000000000000000e+03	1.085156070218823294e-15	6.231545852057995932e-18
4.158000000000000000e+03	1.075973525749748555e-15	5.851751099066697052e-18
4.159000000000000000e+03	1.070047912943040539e-15	7.728949601603066165e-18
4.160000000000000000e+03	1.114508793163318682e-15	8.331298039184869662e-18
4.161000000000000000e+03	1.118553577794464371e-15	7.711825610502347475e-18
4.162000000000000000e+03	1.135455929077818504e-15	7.428856436733320984e-18
4.163000000000000000e+03	1.115299038759082722e-15	9.344609840517762723e-18
4.164000000000000000e+03	1.062974078807743090e-15	9.761302964734237367e-18
4.165000000000000000e+03	1.038480348063032512e-15	8.997741829479747183e-18
4.166000000000000000e+03	1.081173304416235802e-15	8.653801955221837515e-18
4.167000000000000000e+03	1.073620007800783866e-15	8.160102356910365969e-18
4.168000000000000000e+03	1.107071657998214333e-15	7.087291548541167148e-18
4.169000000000000000e+03	1.115255459181361500e-15	6.059836439788185941e-18
4.170000000000000000e+03	1.105336515650090181e-15	9.836718152595512357e-18
4.171000000000000000e+03	1.073643257211760513e-15	1.030875025913674282e-17
4.172000000000000000e+03	1.014888212435584909e-15	9.201985025838097828e-18
4.173000000000000000e+03	1.075810228589206265e-15	8.568826046672348233e-18
4.174000000000000000e+03	1.058501159951639209e-15	7.753819279180562450e-18
4.175000000000000000e+03	1.077634671511838383e-15	7.973105618539608320e-18
4.176000000000000000e+03	1.077915252261337073e-15	1.017325695640461494e-17
4.177000000000000000e+03	1.082278605203984601e-15	1.253635971700533777e-17
4.178000000000000000e+03	1.147415528291527287e-15	1.252697678070730576e-17
4.179000000000000000e+03	1.135415913112262721e-15	1.219482006146494510e-17
4.180000000000000000e+03	1.123767481988931311e-15	1.121556696075116222e-17
4.181000000000000000e+03	1.085866709884689670e-15	8.408511382890753778e-18
4.182000000000000000e+03	1.074735930315409200e-15	6.185240691286909927e-18
4.183000000000000000e+03	1.107754826224683110e-15	5.702288870248817805e-18
4.184000000000000000e+03	1.113029623963491726e-15	6.147840956748766232e-18
4.185000000000000000e+03	1.088361101652106659e-15	7.696215488037736405e-18
4.186000000000000000e+03	1.078754777863647674e-15	7.788115973743247868e-18
4.187000000000000000e+03	1.044103844597301145e-15	7.410966141072023150e-18
4.188000000000000000e+03	1.087705457804396877e-15	7.010194402525336188e-18
4.189000000000000000e+03	1.080342663739360073e-15	7.325877721100597017e-18
4.190000000000000000e+03	1.075487881698111881e-15	7.463955097421348284e-18
4.191000000000000000e+03	1.040494023673148714e-15	8.682371889800138163e-18
4.192000000000000000e+03	1.102053512772181062e-15	9.632996816184381413e-18
4.193000000000000000e+03	1.109212894407854582e-15	8.770132580686500261e-18
4.194000000000000000e+03	1.121767757018070765e-15	7.973643775084422765e-18
4.195000000000000000e+03	1.110367733500389568e-15	8.394844316189110565e-18
4.196000000000000000e+03	1.089423283434413297e-15	1.021494717054057390e-17
4.197000000000000000e+03	1.087313040770715878e-15	1.095558185844075946e-17
4.198000000000000000e+03	1.020746313026639344e-15	1.127469770750776672e-17
4.199000000000000000e+03	1.023740734738425371e-15	1.072016327002843190e-17
4.200000000000000000e+03	1.052616124301614973e-15	9.847350177319989638e-18
4.201000000000000000e+03	1.088766801680104245e-15	8.674992138504116039e-18
4.202000000000000000e+03	1.078271989748913564e-15	4.842170490516039258e-18
4.203000000000000000e+03	1.083076957150242736e-15	5.094822607353747744e-18
4.204000000000000000e+03	1.063459138978889851e-15	5.430963565752012447e-18
4.205000000000000000e+03	1.088779517364196808e-15	5.456776252611858137e-18
4.206000000000000000e+03	1.078859296760528168e-15	5.508442472787111352e-18
4.207000000000000000e+03	1.081427415456864430e-15	5.758837686182188333e-18
4.208000000000000000e+03	1.079286723262850416e-15	6.800379473734242560e-18
4.209000000000000000e+03	1.063092632932816822e-15	7.663246727303497316e-18
4.210000000000000000e+03	1.056093255162974694e-15	8.439989278944834273e-18
4.211000000000000000e+03	1.046398851031228374e-15	8.574597019429835653e-18
4.212000000000000000e+03	1.060532981801549806e-15	7.997679573833016001e-18
4.213000000000000000e+03	1.027345931170920207e-15	8.070376058229387914e-18
4.214000000000000000e+03	1.033885809515202660e-15	7.207984712673406746e-18
4.215000000000000000e+03	1.005393360913790381e-15	6.949605165283180954e-18
4.216000000000000000e+03	9.972968873529046792e-16	8.118835687763018569e-18
4.217000000000000000e+03	9.810534075954393647e-16	7.184039696326198206e-18
4.218000000000000000e+03	9.566292827622781635e-16	8.065933197382992172e-18
4.219000000000000000e+03	9.540425424011915756e-16	9.544470681433701913e-18
4.220000000000000000e+03	9.071035857409003644e-16	1.029548114851853338e-17
4.221000000000000000e+03	8.751207242996154428e-16	9.970089175081419208e-18
4.222000000000000000e+03	8.403741288307258448e-16	9.510527541906436026e-18
4.223000000000000000e+03	8.307079497172199081e-16	8.713202666515907916e-18
4.224000000000000000e+03	8.173178842270332838e-16	7.821055000680344325e-18
4.225000000000000000e+03	7.981014835327221879e-16	7.735509710248913447e-18
4.226000000000000000e+03	8.072583810476097695e-16	8.012477566732722743e-18
4.227000000000000000e+03	7.682033869830683437e-16	7.386165977558934549e-18
4.228000000000000000e+03	7.574908003828063529e-16	8.158688874840962296e-18
4.229000000000000000e+03	7.847570106260487923e-16	1.084976217057106318e-17
4.230000000000000000e+03	8.417750825224677855e-16	1.272332020042352225e-17
4.231000000000000000e+03	8.930647359666686702e-16	2.138495962772733376e-17
4.232000000000000000e+03	9.435258964303644864e-16	2.020748056075253644e-17
4.233000000000000000e+03	1.055827139001094982e-15	1.893442709200603130e-17
4.234000000000000000e+03	9.272479031182955824e-16	1.819437298154620316e-17
4.235000000000000000e+03	9.350033008822711134e-16	1.244931528477760896e-17
4.236000000000000000e+03	9.691018209835458378e-16	8.744853534258058926e-18
4.237000000000000000e+03	9.911903124259162803e-16	8.003082746680476918e-18
4.238000000000000000e+03	1.010846706183311325e-15	5.612576405312556009e-18
4.239000000000000000e+03	1.019347334657196918e-15	6.639671743895012889e-18
4.240000000000000000e+03	9.876208037801142878e-16	7.748376844429300153e-18
4.241000000000000000e+03	9.645319723941845215e-16	9.928027420875890266e-18
4.242000000000000000e+03	9.861025825180486624e-16	1.220785029162608799e-17
4.243000000000000000e+03	1.054783080116616707e-15	1.343322039050489563e-17
4.244000000000000000e+03	1.072950562551428118e-15	1.142322106907229875e-17
4.245000000000000000e+03	1.052273608279062444e-15	9.974105731767362806e-18
4.246000000000000000e+03	1.048868873164579053e-15	9.263529700944600417e-18
4.247000000000000000e+03	1.022536961355953487e-15	8.249764351078183692e-18
4.248000000000000000e+03	1.066147972173651349e-15	9.103732113951789877e-18
4.249000000000000000e+03	1.047191110954662073e-15	1.057368598475489334e-17
4.250000000000000000e+03	9.695521162113670761e-16	1.038349741630176930e-17
4.251000000000000000e+03	1.011452720984067298e-15	9.211548184655431642e-18
4.252000000000000000e+03	1.019222162418613643e-15	1.272234840363605585e-17
4.253000000000000000e+03	9.725110920025682751e-16	1.336992204051847536e-17
4.254000000000000000e+03	8.962974679661616263e-16	1.403740770345053767e-17
4.255000000000000000e+03	9.681946571101412036e-16	1.337099005450483068e-17
4.256000000000000000e+03	1.038422666993018949e-15	1.102059706255173136e-17
4.257000000000000000e+03	1.023510992411114465e-15	6.696314993801213384e-18
4.258000000000000000e+03	1.022156493455616110e-15	6.289994368596467723e-18
4.259000000000000000e+03	9.989556434041102898e-16	7.314789411893279798e-18
4.260000000000000000e+03	9.808781692529737788e-16	7.817832949058764110e-18
4.261000000000000000e+03	1.026174473788591915e-15	9.710731658096049565e-18
4.262000000000000000e+03	1.028560775273831125e-15	9.169690593799941037e-18
4.263000000000000000e+03	1.065492120080599789e-15	7.668733235524069027e-18
4.264000000000000000e+03	1.064599257258649701e-15	7.052103690276469186e-18
4.265000000000000000e+03	1.053079856051708345e-15	7.007152715221105937e-18
4.266000000000000000e+03	1.086392649074830837e-15	8.352089717845992939e-18
4.267000000000000000e+03	1.094712044228875074e-15	9.514417066041936018e-18
4.268000000000000000e+03	1.082682267630920992e-15	1.059720014558949791e-17
4.269000000000000000e+03	1.115184999203529147e-15	1.142646220632121884e-17
4.270000000000000000e+03	1.049338062928136272e-15	1.150481956449737039e-17
4.271000000000000000e+03	1.025343551239899192e-15	1.056978181956034777e-17
4.272000000000000000e+03	1.054419518044228405e-15	9.434965155923562173e-18
4.273000000000000000e+03	1.043114121210210991e-15	1.280846883975067455e-17
4.274000000000000000e+03	9.527412820064195350e-16	1.383326409831371397e-17
4.275000000000000000e+03	9.741379043148148150e-16	1.306572575792823148e-17
4.276000000000000000e+03	1.061462047272193459e-15	1.440903344021294917e-17
4.277000000000000000e+03	1.055210779537432377e-15	1.071265773151527283e-17
4.278000000000000000e+03	1.106492561431507321e-15	9.423339152318143877e-18
4.279000000000000000e+03	1.121855464093642877e-15	8.516679593579389380e-18
4.280000000000000000e+03	1.066610628684373947e-15	8.903315513106301843e-18
4.281000000000000000e+03	1.093295133635370548e-15	1.113642884889290168e-17
4.282000000000000000e+03	1.061250688064863371e-15	1.146996753355177607e-17
4.283000000000000000e+03	1.021873001782565154e-15	1.225119051959384192e-17
4.284000000000000000e+03	1.122575846536324510e-15	1.210079401003867661e-17
4.285000000000000000e+03	1.113403562838268740e-15	7.945667195370109876e-18
4.286000000000000000e+03	1.114727971735727930e-15	6.164073193718489690e-18
4.287000000000000000e+03	1.085945601766148957e-15	1.192459779197868267e-17
4.288000000000000000e+03	1.052570967119788850e-15	1.725067542341125330e-17
4.289000000000000000e+03	9.359586182275038759e-16	1.620017625364590781e-17
4.290000000000000000e+03	1.006438384665979466e-15	1.827924146635270457e-17
4.291000000000000000e+03	1.026810633840822048e-15	2.040806948337375216e-17
4.292000000000000000e+03	1.134798883693643998e-15	1.428396515768576589e-17
4.293000000000000000e+03	1.150270089356204340e-15	1.210393700003205327e-17
4.294000000000000000e+03	1.136510225541817044e-15	8.669351196348245360e-18
4.295000000000000000e+03	1.138492608022064411e-15	1.136294929003760223e-17
4.296000000000000000e+03	1.057276317735614971e-15	1.155291333754205753e-17
4.297000000000000000e+03	1.122823751904030462e-15	1.246985334730429196e-17
4.298000000000000000e+03	1.066045798002260446e-15	1.230872852043544539e-17
4.299000000000000000e+03	1.040962454380488016e-15	1.061276570018304907e-17
4.300000000000000000e+03	1.090831878445944682e-15	9.590259348202014596e-18
4.301000000000000000e+03	1.080334468488482876e-15	1.161790343556472985e-17
4.302000000000000000e+03	1.023297557063397170e-15	1.428438258779845702e-17
4.303000000000000000e+03	1.141684994088058979e-15	1.504823946754130863e-17
4.304000000000000000e+03	1.163075661627656460e-15	1.469399608489780630e-17
4.305000000000000000e+03	1.139523975957206879e-15	1.130052301476677243e-17
4.306000000000000000e+03	1.116780710806415669e-15	1.123892887614061883e-17
4.307000000000000000e+03	1.097545166095709594e-15	1.188536324489813894e-17
4.308000000000000000e+03	1.100821993158546255e-15	1.238330001740246205e-17
4.309000000000000000e+03	1.033171987191386196e-15	1.420025446511442424e-17
4.310000000000000000e+03	1.139655994824165858e-15	1.797234938150438143e-17
4.311000000000000000e+03	1.225203242577033922e-15	1.627693781075274028e-17
4.312000000000000000e+03	1.244846953635869635e-15	1.163572100155664538e-17
4.313000000000000000e+03	1.223849022071761273e-15	1.449276566929794531e-17
4.314000000000000000e+03	1.104872186116566885e-15	1.294803518853586954e-17
4.315000000000000000e+03	1.114928439328020710e-15	1.026353676193073955e-17
4.316000000000000000e+03	1.159083952031205967e-15	8.817777743323551868e-18
4.317000000000000000e+03	1.175208928359932358e-15	8.071738262145476769e-18
4.318000000000000000e+03	1.134880665980049325e-15	9.035944438125821670e-18
4.319000000000000000e+03	1.185592549392797134e-15	9.222493513550175306e-18
4.320000000000000000e+03	1.204285721157124913e-15	8.306994348146228798e-18
4.321000000000000000e+03	1.201765627753445823e-15	6.369159472834290235e-18
4.322000000000000000e+03	1.218201797694868983e-15	6.813793341498500867e-18
4.323000000000000000e+03	1.262570303267342425e-15	8.472094320260580503e-18
4.324000000000000000e+03	1.237714592750119898e-15	1.143089699779974800e-17
4.325000000000000000e+03	1.146938669212170825e-15	1.154161295194325165e-17
4.326000000000000000e+03	1.193554130981916748e-15	1.329595955356416516e-17
4.327000000000000000e+03	1.265867947887890177e-15	1.465630399853901645e-17
4.328000000000000000e+03	1.302181694234140386e-15	1.116616794222551458e-17
4.329000000000000000e+03	1.339956651549844252e-15	1.197314836362440151e-17
4.330000000000000000e+03	1.369433105706013039e-15	1.341225625341012788e-17
4.331000000000000000e+03	1.437771753209096784e-15	1.755700355653736573e-17
4.332000000000000000e+03	1.497191338421689239e-15	2.425188427453091170e-17
4.333000000000000000e+03	1.619653822373490083e-15	3.493026693581849749e-17
4.334000000000000000e+03	1.788943996310683230e-15	5.356465981395026856e-17
4.335000000000000000e+03	2.041006539841933810e-15	7.732910749473402486e-17
4.336000000000000000e+03	2.400761167907545435e-15	1.999630482750807799e-16
4.337000000000000000e+03	3.089327111494624562e-15	3.623045048813048995e-16
4.338000000000000000e+03	5.372515669996148753e-15	3.760742908167174888e-16
4.339000000000000000e+03	6.740842738490634167e-15	3.853836135923808607e-16
4.340000000000000000e+03	3.104815314026228015e-15	4.060888115186176645e-16
4.341000000000000000e+03	2.422109572289910076e-15	3.041790486913199586e-16
4.342000000000000000e+03	2.412040513015082734e-15	6.790789951851257021e-17
4.343000000000000000e+03	2.632144875644216277e-15	5.212285759035514831e-17
4.344000000000000000e+03	2.349352261885490560e-15	6.069044626228717383e-17
4.345000000000000000e+03	2.041402363883487264e-15	6.466729820299931670e-17
4.346000000000000000e+03	1.824438107557169998e-15	4.263689676256125062e-17
4.347000000000000000e+03	1.683460244174406872e-15	2.918141521642696433e-17
4.348000000000000000e+03	1.592429671162742501e-15	1.884730941872266006e-17
4.349000000000000000e+03	1.544226667665998282e-15	1.856433658985837899e-17
4.350000000000000000e+03	1.466634286567782703e-15	1.954988551520762781e-17
4.351000000000000000e+03	1.357455262230218680e-15	2.622167153090370350e-17
4.352000000000000000e+03	1.277713806835805854e-15	2.185492843692664316e-17
4.353000000000000000e+03	1.163158502606438857e-15	1.733969432904954996e-17
4.354000000000000000e+03	1.218016478739002157e-15	1.219776801794165380e-17
4.355000000000000000e+03	1.214212117424363303e-15	7.706511896544029324e-18
4.356000000000000000e+03	1.193792115824361255e-15	7.178802656448660625e-18
4.357000000000000000e+03	1.244097236945854348e-15	6.711371764366298672e-18
4.358000000000000000e+03	1.222434011921738227e-15	6.564441044432387414e-18
4.359000000000000000e+03	1.207126359599264989e-15	8.195348415937835664e-18
4.360000000000000000e+03	1.205070953260928427e-15	1.005831600341298181e-17
4.361000000000000000e+03	1.127534313349333814e-15	1.046113452715743169e-17
4.362000000000000000e+03	1.168150600015040965e-15	1.023865302967484327e-17
4.363000000000000000e+03	1.208949964628455643e-15	1.016221568846495993e-17
4.364000000000000000e+03	1.223872569797190997e-15	6.352677727680023267e-18
4.365000000000000000e+03	1.225045401078043604e-15	5.604633198171681138e-18
4.366000000000000000e+03	1.240037087184620374e-15	5.665420635380270955e-18
4.367000000000000000e+03	1.216611370542931163e-15	5.327635109131703954e-18
4.368000000000000000e+03	1.224929723631319050e-15	4.833680476719446871e-18
4.369000000000000000e+03	1.228834571810210417e-15	3.768947901641501741e-18
4.370000000000000000e+03	1.233544385583581275e-15	3.430171360395470206e-18
4.371000000000000000e+03	1.243094510770259986e-15	3.723987330518228372e-18
4.372000000000000000e+03	1.246829277968361629e-15	5.543007525819790181e-18
4.373000000000000000e+03	1.255357931498532135e-15	7.428546997033123761e-18
4.374000000000000000e+03	1.278361992526308872e-15	7.937074285295272958e-18
4.375000000000000000e+03	1.211594283012209604e-15	8.516247492908186789e-18
4.376000000000000000e+03	1.252957317189468495e-15	8.553323111016937638e-18
4.377000000000000000e+03	1.286362488260351282e-15	1.110878698902770050e-17
4.378000000000000000e+03	1.235257016669975568e-15	1.393681329710193685e-17
4.379000000000000000e+03	1.132118410354148488e-15	1.368073976643228868e-17
4.380000000000000000e+03	1.204481557962389948e-15	1.280138205659584096e-17
4.381000000000000000e+03	1.254256497164855434e-15	1.368224907489425120e-17
4.382000000000000000e+03	1.234585085414415956e-15	1.536267193851681633e-17
4.383000000000000000e+03	1.115004446606220754e-15	1.707377257176190112e-17
4.384000000000000000e+03	1.086618769448696982e-15	2.007807627182297944e-17
4.385000000000000000e+03	1.238931850778469892e-15	2.631336775835178026e-17
4.386000000000000000e+03	1.339291753336503761e-15	3.089104720754622279e-17
4.387000000000000000e+03	1.471152520417217284e-15	2.567543962191972836e-17
4.388000000000000000e+03	1.486077364878664083e-15	3.100674677237967721e-17
4.389000000000000000e+03	1.193302164499568029e-15	3.115476701730204229e-17
4.390000000000000000e+03	1.202817835785277588e-15	2.013596290323609897e-17
4.391000000000000000e+03	1.247093160506789824e-15	1.121677110040521973e-17
4.392000000000000000e+03	1.266225114685472243e-15	6.422005458607984322e-18
4.393000000000000000e+03	1.259794961099220282e-15	7.538518757876908719e-18
4.394000000000000000e+03	1.248594615269422030e-15	8.938977245073120586e-18
4.395000000000000000e+03	1.183396259190677368e-15	7.958237284028621852e-18
4.396000000000000000e+03	1.232291110842814603e-15	8.362270782055303385e-18
4.397000000000000000e+03	1.248639806487060539e-15	7.922797201536183269e-18
4.398000000000000000e+03	1.234490560383271785e-15	7.419926203237542715e-18
4.399000000000000000e+03	1.227280941166549288e-15	7.966902139801331178e-18
4.400000000000000000e+03	1.228149532236675995e-15	9.015942301595279274e-18
4.401000000000000000e+03	1.260299390456810121e-15	9.003864266692379596e-18
4.402000000000000000e+03	1.303866163882578650e-15	1.208635323639399902e-17
4.403000000000000000e+03	1.242495297922029179e-15	1.743937189416260415e-17
4.404000000000000000e+03	1.127398706568587959e-15	1.645741758342484169e-17
4.405000000000000000e+03	1.133854663539967779e-15	1.491814875852641357e-17
4.406000000000000000e+03	1.195598847994650845e-15	1.490481335634516874e-17
4.407000000000000000e+03	1.235662432569575167e-15	1.440498806215372796e-17
4.408000000000000000e+03	1.182675397606646659e-15	1.519805545502012667e-17
4.409000000000000000e+03	1.314404912201503043e-15	1.457189805285178214e-17
4.410000000000000000e+03	1.321165373958967848e-15	1.145423178936170301e-17
4.411000000000000000e+03	1.279494946092141742e-15	1.050863064472573228e-17
4.412000000000000000e+03	1.266276127216160595e-15	1.143242715635625125e-17
4.413000000000000000e+03	1.364523563974793688e-15	1.262184829375696662e-17
4.414000000000000000e+03	1.288415116904744919e-15	1.197194617500053893e-17
4.415000000000000000e+03	1.288164981619019766e-15	1.108944624643598792e-17
4.416000000000000000e+03	1.340538356386143771e-15	1.171618924844503070e-17
4.417000000000000000e+03	1.376215477232096656e-15	9.123714658193992137e-18
4.418000000000000000e+03	1.380269189320532400e-15	9.877377135573852394e-18
4.419000000000000000e+03	1.294255190150556796e-15	1.043992635010137299e-17
4.420000000000000000e+03	1.312256103434062844e-15	9.964036767700006925e-18
4.421000000000000000e+03	1.298985207003822176e-15	9.260746442238746308e-18
4.422000000000000000e+03	1.254076429844854834e-15	9.104336708138079494e-18
4.423000000000000000e+03	1.261360523963142677e-15	9.737200740506770928e-18
4.424000000000000000e+03	1.265385589173283675e-15	1.166597194515042343e-17
4.425000000000000000e+03	1.165822020438349209e-15	1.188091378313304425e-17
4.426000000000000000e+03	1.221255484989348675e-15	1.253409365297139342e-17
4.427000000000000000e+03	1.258177892017815921e-15	1.265907940977940568e-17
4.428000000000000000e+03	1.282550676499096026e-15	9.826232695670431421e-18
4.429000000000000000e+03	1.291113238733423270e-15	9.738174692369178697e-18
4.430000000000000000e+03	1.256649931505993085e-15	1.173003992141618236e-17
4.431000000000000000e+03	1.336370603934909538e-15	1.222715218890460234e-17
4.432000000000000000e+03	1.378293013139594625e-15	1.386095406997182186e-17
